 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
448,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.751,29.466,0.792,10.628,444,427,128.660,6.825,1.515,0.660,0.910
449,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.078,15.927,0.896,6.168,383,432,160.346,3.734,1.657,0.603,0.938
450,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,162.703,52.435,0.744,19.042,33,475,78.690,12.062,1.568,0.638,0.926
451,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.104,18.031,0.932,6.691,324,430,119.745,5.394,1.185,0.844,0.924
452,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.522,18.375,0.801,7.066,589,444,49.764,4.896,1.494,0.669,0.887
453,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.449,18.861,0.864,7.423,718,439,26.565,4.707,1.625,0.615,0.913
454,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.807,15.441,0.780,5.567,294,443,63.435,4.149,1.230,0.813,0.856
455,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,100.204,49.459,0.515,18.077,334,442,148.134,10.988,1.736,0.576,0.780
456,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,92.629,38.552,0.783,13.362,501,453,36.158,9.552,1.404,0.712,0.897
457,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,48.725,27.907,0.786,9.766,133,432,102.265,7.830,1.196,0.836,0.875
458,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.078,15.584,0.935,5.779,226,435,158.962,3.734,1.400,0.714,0.959
459,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.019,12.264,0.921,4.639,190,440,26.565,3.319,1.355,0.738,0.901
460,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,22.210,19.306,0.749,7.423,532,450,63.435,4.645,1.738,0.575,0.827
461,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,20.144,18.274,0.758,6.755,657,437,132.510,4.896,1.358,0.736,0.857
462,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,87.119,38.025,0.757,14.717,367,436,111.501,8.286,1.875,0.533,0.908
463,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,23.354,0.762,7.971,109,437,141.340,5.809,1.193,0.838,0.899
464,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,77.478,35.375,0.778,12.204,696,459,35.311,9.958,1.204,0.830,0.905
465,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,67.147,31.754,0.837,10.820,67,458,32.471,8.927,1.132,0.884,0.929
466,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,49.758,28.837,0.752,11.867,404,459,36.469,5.851,2.058,0.486,0.906
467,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,66.975,33.431,0.753,11.882,599,442,114.775,7.351,1.633,0.612,0.892
468,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,40.805,25.903,0.764,9.325,633,440,122.276,5.895,1.559,0.641,0.883
469,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,105.714,43.934,0.688,15.941,197,442,128.660,9.362,1.719,0.582,0.892
470,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,46.487,28.150,0.737,10.407,276,464,66.501,6.842,1.637,0.611,0.864
471,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,71.107,35.476,0.710,12.483,313,469,68.552,7.835,1.647,0.607,0.895
472,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,121.382,48.185,0.657,17.179,540,473,37.147,9.344,1.971,0.507,0.882
473,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,119.660,43.407,0.798,15.217,759,478,78.996,10.628,1.392,0.718,0.913
474,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,221.242,63.584,0.688,23.937,429,447,123.690,12.544,1.964,0.509,0.914
475,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,25.802,0.643,9.100,577,446,155.772,6.415,1.721,0.581,0.772
476,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.772,26.247,0.725,9.580,167,444,107.650,6.040,1.455,0.687,0.845
477,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,31.335,21.351,0.864,8.057,15,448,124.509,6.073,1.267,0.789,0.912
478,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.388,25.257,0.855,9.138,97,450,129.472,6.541,1.268,0.788,0.928
479,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,53.201,29.792,0.753,11.211,470,453,141.009,6.415,1.602,0.624,0.906
480,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.979,15.483,0.785,5.984,722,467,56.310,3.734,1.477,0.677,0.906
481,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,32.024,23.212,0.747,8.299,179,469,36.870,6.142,1.396,0.716,0.855
482,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.309,18.962,0.885,7.054,143,458,118.072,5.479,1.189,0.841,0.907
483,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.906,15.642,0.920,5.984,287,468,33.690,4.108,1.417,0.706,0.904
484,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,46.487,26.917,0.806,9.993,663,477,41.634,6.637,1.363,0.734,0.914
485,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.720,19.591,0.908,6.755,779,462,137.490,5.394,1.077,0.928,0.928
486,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,27.031,20.278,0.826,7.139,511,461,125.538,5.503,1.292,0.774,0.890
487,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,84.365,37.379,0.759,13.362,309,481,25.769,10.506,1.240,0.807,0.900
488,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,14.167,0.884,5.065,5,463,124.992,4.126,1.056,0.947,0.921
489,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.965,19.205,0.851,7.480,196,463,123.690,4.988,1.475,0.678,0.915
490,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,63.876,37.521,0.570,12.963,253,490,50.194,8.603,1.644,0.608,0.811
491,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.628,17.143,0.839,6.168,575,463,132.274,4.564,1.055,0.948,0.966
492,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,41.149,24.972,0.829,9.407,43,468,138.576,6.158,1.537,0.651,0.910
493,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.243,22.281,0.588,8.880,689,482,52.595,4.873,1.972,0.507,0.783
494,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.567,23.799,0.856,9.185,92,478,18.435,6.224,1.449,0.690,0.914
495,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.422,16.514,0.849,6.805,122,480,52.431,4.401,1.629,0.614,0.926
496,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.675,11.434,1.000,4.272,229,469,150.945,3.319,1.124,0.889,0.932
497,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,30.302,22.240,0.770,8.184,645,468,120.466,4.965,1.718,0.582,0.863
498,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.866,17.202,0.929,6.495,717,469,153.435,4.979,1.245,0.803,0.910
499,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.389,16.372,0.815,5.764,173,481,30.256,4.603,1.125,0.889,0.863
500,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,135.328,48.813,0.714,18.091,406,471,126.607,10.336,1.730,0.578,0.898
501,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.363,13.438,0.791,5.065,133,479,34.992,3.477,1.512,0.661,0.880
502,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,61.810,32.341,0.743,12.558,25,503,82.405,6.639,1.961,0.510,0.931
503,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.626,35.115,0.465,14.617,767,508,83.480,4.254,4.123,0.243,0.862
504,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.389,15.441,0.917,5.941,287,476,155.225,4.149,1.270,0.787,0.906
505,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,116.217,43.289,0.779,14.735,614,503,32.347,12.020,1.075,0.931,0.916
506,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.760,19.691,0.770,6.495,273,485,26.565,5.806,1.163,0.860,0.849
507,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,90.046,42.577,0.624,16.788,331,507,39.987,6.748,2.737,0.365,0.888
508,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,15.840,15.441,0.835,6.224,70,490,53.130,3.913,1.684,0.594,0.902
509,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,105.370,40.983,0.788,14.041,562,478,124.160,10.788,1.137,0.879,0.914
510,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.529,15.684,0.844,5.941,467,493,65.225,4.149,1.387,0.721,0.919
511,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.071,18.719,0.827,6.442,128,492,14.931,5.366,1.228,0.814,0.845
512,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,52.513,28.393,0.819,10.307,201,500,40.101,7.303,1.358,0.736,0.906
513,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,27.018,0.587,10.407,226,506,66.501,5.666,2.262,0.442,0.795
514,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.791,32.542,0.603,10.892,498,503,49.635,7.921,1.269,0.788,0.838
515,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.307,28.091,0.817,10.248,723,483,111.371,7.054,1.468,0.681,0.909
516,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,74.034,37.539,0.660,12.782,747,513,76.866,7.595,1.601,0.625,0.893
517,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.859,20.764,0.783,8.057,650,484,101.889,4.564,1.624,0.616,0.894
518,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.257,13.094,0.972,4.839,80,486,120.964,3.734,1.105,0.905,0.933
519,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,48.381,27.563,0.800,9.480,103,501,23.199,7.794,1.049,0.954,0.886
520,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,46.314,28.594,0.712,10.473,587,505,33.690,6.286,1.930,0.518,0.869
521,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,12.913,14.511,0.771,6.126,677,495,28.301,3.280,1.996,0.501,0.882
522,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.503,11.920,0.929,4.488,708,487,146.310,3.319,1.131,0.884,0.931
523,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.184,15.684,0.827,5.779,518,495,21.038,4.149,1.382,0.724,0.883
524,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.135,28.636,0.784,10.373,289,489,126.870,6.680,1.538,0.650,0.907
525,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.635,15.441,0.771,6.320,476,491,156.801,3.543,1.906,0.525,0.863
526,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,51.307,29.466,0.743,10.265,165,503,14.036,6.839,1.337,0.748,0.878
527,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.012,16.958,0.700,6.805,190,500,37.569,4.108,1.760,0.568,0.809
528,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,21.866,18.031,0.845,6.956,37,500,17.354,4.564,1.399,0.715,0.894
529,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,63.532,30.681,0.848,10.820,385,491,122.471,8.426,1.079,0.927,0.927
530,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,69.213,34.848,0.716,13.407,270,522,68.199,7.543,1.972,0.507,0.888
531,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,126.891,46.625,0.733,16.727,57,513,7.125,11.808,1.407,0.711,0.902
532,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.847,12.507,0.871,5.014,131,504,24.444,2.905,1.625,0.616,0.920
533,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.965,19.205,0.851,7.090,667,497,159.444,5.340,1.336,0.748,0.909
534,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.356,15.240,0.885,5.582,252,508,41.987,4.149,1.171,0.854,0.941
535,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,104.509,47.254,0.588,16.441,459,520,10.176,10.886,1.315,0.760,0.829
536,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,98.655,41.931,0.705,15.537,177,529,34.114,8.895,1.779,0.562,0.903
537,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.701,15.785,0.842,6.224,411,505,126.870,3.953,1.670,0.599,0.890
538,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.970,27.747,0.750,10.307,503,505,139.899,5.935,1.697,0.589,0.893
539,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,252.405,77.608,0.527,31.131,603,514,158.908,10.502,3.264,0.306,0.885
540,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,22.726,0.829,8.014,718,524,68.749,6.495,1.107,0.904,0.892
541,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.536,12.608,0.912,4.639,220,517,63.435,3.711,1.218,0.821,0.893
542,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,168.729,59.435,0.600,20.718,345,520,147.265,11.314,1.804,0.554,0.873
543,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.732,28.979,0.654,11.025,319,516,160.201,6.175,2.110,0.474,0.814
544,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.946,13.438,0.971,5.199,447,511,151.390,3.734,1.330,0.752,0.942
545,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,33.057,21.452,0.903,7.480,671,525,33.690,6.114,1.201,0.832,0.923
546,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.621,18.962,0.860,7.066,299,513,130.236,5.281,1.395,0.717,0.885
547,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.191,12.264,0.935,4.857,538,514,160.017,2.905,1.562,0.640,0.929
548,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,104.164,40.858,0.784,15.195,243,513,124.992,8.907,1.728,0.579,0.931
549,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,142.559,45.695,0.858,15.353,681,540,18.925,12.747,1.065,0.939,0.934
550,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.774,14.511,0.822,5.567,552,517,153.435,3.319,1.735,0.576,0.889
551,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.635,14.125,0.922,5.014,104,528,65.556,4.398,1.045,0.957,0.890
552,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.621,18.761,0.879,6.691,25,528,29.745,4.979,1.283,0.780,0.914
553,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,81.610,35.191,0.828,11.947,220,518,110.323,9.526,1.085,0.922,0.910
554,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.045,18.274,0.641,7.629,78,532,45.000,3.712,2.273,0.440,0.846
555,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,103.820,41.712,0.750,14.735,735,519,147.653,9.394,1.566,0.638,0.914
556,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,19.283,17.931,0.754,6.956,58,536,72.646,4.149,1.608,0.622,0.875
557,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,54.234,32.257,0.655,11.529,152,525,149.744,7.428,1.776,0.563,0.839
558,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,23.243,19.549,0.764,6.956,390,528,162.646,5.041,1.406,0.711,0.823
559,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.408,21.108,0.801,7.388,442,537,51.843,5.809,1.223,0.818,0.899
560,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,61.121,40.740,0.463,15.882,494,525,160.145,5.048,3.610,0.277,0.849
561,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.826,21.066,0.731,7.388,39,539,51.843,5.277,1.252,0.799,0.838
562,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,50.791,27.948,0.817,9.407,539,527,138.576,8.190,1.159,0.863,0.897
563,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,42.354,30.539,0.571,10.820,112,544,32.471,6.805,1.685,0.593,0.745
564,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,97.622,41.671,0.706,14.670,275,555,45.000,9.915,1.486,0.673,0.882
565,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,86.947,37.723,0.768,13.187,559,549,24.146,10.577,1.139,0.878,0.897
566,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,101.238,42.862,0.692,17.108,463,535,157.166,8.112,2.367,0.422,0.899
567,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,38.567,24.285,0.822,9.462,93,552,37.875,6.455,1.468,0.681,0.905
568,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,25.998,19.406,0.867,7.163,50,544,10.008,5.353,1.238,0.808,0.893
569,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,113.117,44.705,0.711,16.028,294,549,158.749,9.841,1.802,0.555,0.880
570,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,39.772,24.729,0.817,8.880,599,537,142.595,6.214,1.382,0.724,0.913
571,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,31.508,25.459,0.611,9.100,337,557,43.152,5.434,1.575,0.635,0.821
572,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.090,22.625,0.837,7.927,409,555,42.879,5.753,1.380,0.725,0.896
573,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.257,14.611,0.780,5.897,188,553,50.711,3.378,1.766,0.566,0.846
574,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,24.965,19.792,0.801,7.090,170,542,110.556,5.585,1.193,0.838,0.853
575,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,14.118,14.611,0.831,5.199,150,549,28.610,4.359,1.163,0.860,0.891
576,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.330,13.438,0.719,4.839,354,543,120.964,3.734,1.236,0.809,0.833
577,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,26.687,22.038,0.690,7.247,386,553,23.629,5.778,1.245,0.803,0.883
578,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,31.163,22.181,0.796,8.014,446,557,21.251,5.809,1.249,0.801,0.914
579,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.503,11.778,0.951,4.839,753,545,149.036,3.280,1.563,0.640,0.910
580,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.257,14.125,0.835,5.132,531,551,14.036,3.674,1.356,0.737,0.880
581,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,84.881,40.556,0.649,14.617,427,546,124.592,10.199,1.428,0.700,0.852
582,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,45.798,28.292,0.719,10.206,503,563,26.565,7.660,1.390,0.720,0.853
583,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,296.826,78.497,0.605,25.890,710,578,6.442,17.234,1.509,0.663,0.883
584,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,17.217,16.271,0.817,6.168,32,556,19.654,4.031,1.615,0.619,0.870
585,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,43.732,27.646,0.719,10.636,134,550,110.556,5.394,2.036,0.491,0.917
586,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,16.012,16.129,0.774,6.755,237,549,137.490,3.651,1.952,0.512,0.853
587,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,18.250,15.584,0.944,5.984,616,559,33.690,4.149,1.248,0.802,0.951
588,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,28.408,21.896,0.745,9.138,639,551,140.528,4.574,2.287,0.437,0.866
589,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,105.025,47.698,0.580,15.963,685,584,62.103,10.399,1.585,0.631,0.818
590,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,35.812,22.768,0.868,8.554,253,561,22.834,5.764,1.462,0.684,0.920
591,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,11.191,12.851,0.852,4.731,101,552,127.875,3.734,1.060,0.943,0.909
592,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,141.009,60.466,0.485,18.897,217,552,109.231,11.736,1.407,0.711,0.846
593,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,13.774,14.611,0.811,5.199,527,553,118.610,4.149,1.126,0.888,0.856
594,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,57.850,33.171,0.661,12.782,69,554,166.866,5.809,2.264,0.442,0.890
595,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,10.847,12.406,0.886,4.731,110,560,37.875,2.905,1.478,0.677,0.947
596,Image_14104__2 hour mark_with scale bar-1.tif (red)_after filling in ice crystals-1_after threshold adjustment.tif,34.951,22.768,0.847,8.880,669,555,127.405,5.809,1.388,0.720,0.925
